id,label
.11186,0.97
.1684,0.05
.4390,0.97
.6389,0.05
.9841,0.97
.11118,0.97
.9463,0.97
.194,0.97
.7148,0.05
.2220,0.97
.6464,0.97
.8775,0.97
.3712,0.97
.4547,0.05
.8269,0.97
.4550,0.97
.901,0.05
.9287,0.97
.5630,0.05
.10403,0.05
.9330,0.97
.51,0.97
.2075,0.97
.7663,0.97
.4025,0.05
.9925,0.05
.9438,0.05
.4891,0.97
.7969,0.05
.6838,0.05
.12030,0.05
.12438,0.05
.10002,0.05
.974,0.97
.4434,0.05
.10098,0.05
.8295,0.05
.6398,0.05
.10062,0.05
.3010,0.97
.5590,0.05
.1143,0.97
.342,0.05
.8231,0.05
.6597,0.05
.3033,0.05
.11657,0.05
.11091,0.05
.2822,0.97
.4199,0.97
.479,0.97
.10451,0.97
.2932,0.97
.11908,0.97
.106,0.97
.6915,0.05
.9261,0.97
.5506,0.05
.2712,0.97
.9878,0.97
.3870,0.05
.8078,0.97
.3745,0.05
.3991,0.97
.5763,0.97
.578,0.97
.10478,0.05
.3571,0.97
.6270,0.97
.8556,0.05
.12335,0.97
.5546,0.05
.6150,0.97
.6082,0.05
.265,0.05
.4608,0.05
.7044,0.97
.2930,0.05
.11010,0.97
.732,0.97
.3007,0.05
.8977,0.05
.2319,0.05
.2103,0.05
.4871,0.05
.1213,0.05
.7684,0.97
.7547,0.05
.1708,0.05
.1930,0.97
.5623,0.97
.11217,0.97
.11403,0.97
.1410,0.05
.10725,0.05
.7826,0.05
.10964,0.97
.12184,0.05
.8085,0.97
.8153,0.05
.7629,0.97
.1885,0.97
.691,0.05
.11388,0.97
.2772,0.05
.6180,0.05
.11959,0.05
.4814,0.05
.8543,0.05
.6173,0.05
.7178,0.05
.4485,0.05
.533,0.97
.9093,0.05
.6961,0.05
.11413,0.97
.872,0.97
.11390,0.05
.11123,0.05
.8158,0.05
.2857,0.97
.8788,0.05
.6330,0.05
.2151,0.97
.5044,0.97
.4541,0.97
.8662,0.97
.9496,0.97
.3216,0.05
.1833,0.05
.9058,0.97
.4636,0.97
.330,0.05
.3156,0.97
.11434,0.97
.12384,0.97
.9124,0.05
.6703,0.97
.9763,0.97
.3498,0.97
.10862,0.97
.11895,0.05
.11795,0.97
.4983,0.97
.8321,0.05
.8524,0.05
.5395,0.97
.9966,0.05
.9547,0.05
.5936,0.97
.5988,0.05
.10673,0.05
.6733,0.05
.11235,0.97
.7797,0.05
.6494,0.97
.2501,0.05
.491,0.97
.4314,0.05
.2774,0.05
.7340,0.97
.1234,0.97
.448,0.05
.3469,0.05
.3484,0.97
.11653,0.05
.9499,0.97
.982,0.97
.5786,0.97
.933,0.05
.5785,0.05
.2036,0.97
.4065,0.05
.9114,0.05
.4332,0.97
.5641,0.05
.6080,0.05
.11022,0.97
.10289,0.97
.3972,0.97
.6141,0.05
.5179,0.97
.7666,0.05
.1644,0.05
.517,0.97
.12175,0.97
.9411,0.97
.12154,0.97
.8346,0.97
.7703,0.97
.4423,0.05
.62,0.97
.4106,0.05
.7067,0.05
.11561,0.05
.8363,0.97
.3842,0.05
.2385,0.97
.5405,0.05
.10905,0.97
.1714,0.05
.5393,0.97
.1919,0.97
.3186,0.05
.6195,0.97
.1900,0.05
.5058,0.05
.762,0.97
.4075,0.97
.3911,0.05
.11828,0.97
.10247,0.05
.10781,0.97
.3208,0.97
id,label
.3559,0.05
.3212,0.05
.2855,0.05
.9422,0.05
.5571,0.05
.12199,0.05
.6003,0.05
.1801,0.05
.2367,0.05
.7540,0.05
.6316,0.05
.2863,0.05
.1713,0.05
.10710,0.05
.3736,0.05
.7519,0.05
.10698,0.05
.11952,0.05
.1530,0.05
.9564,0.05
.11632,0.05
.6915,0.05
.6836,0.05
.4077,0.05
.6659,0.05
.8450,0.05
.2834,0.05
.7016,0.05
.11171,0.05
.10172,0.05
.8035,0.05
.8940,0.05
.6487,0.05
.9808,0.05
.11826,0.05
.10924,0.05
.11936,0.05
.5250,0.05
.1281,0.05
.7816,0.05
.991,0.05
.2954,0.05
.6589,0.05
.2970,0.05
.2463,0.05
.888,0.05
.11335,0.05
.10932,0.05
.8575,0.05
.9910,0.05
.375,0.05
.5913,0.05
.5847,0.05
.7343,0.05
.2717,0.05
.9298,0.05
.7175,0.05
.18,0.05
.827,0.05
.8543,0.05
.10127,0.05
.4428,0.05
.5000,0.05
.9417,0.05
.6883,0.05
.5668,0.05
.4935,0.05
.10952,0.05
.4161,0.05
.9832,0.05
.1407,0.05
.8163,0.05
.10060,0.05
.3772,0.05
.7174,0.05
.1417,0.05
.5023,0.05
.1451,0.05
.8461,0.05
.4422,0.05
.2721,0.05
.3343,0.05
.2695,0.05
.1243,0.05
.5479,0.05
.566,0.05
.2675,0.05
.4369,0.05
.1465,0.05
.2599,0.05
.7570,0.05
.10559,0.05
.7209,0.05
.5821,0.05
.7502,0.05
.11713,0.05
.10558,0.05
.4036,0.05
.11193,0.05
.9306,0.05
.3729,0.05
.7959,0.05
.4425,0.05
.4481,0.05
.6339,0.05
.5985,0.05
.10595,0.05
.10862,0.05
.6905,0.05
.1674,0.05
.7960,0.05
.815,0.05
.57,0.05
.3277,0.05
.6639,0.05
.10917,0.05
.8846,0.05
.2149,0.05
.3189,0.05
.2513,0.05
.9161,0.05
.11820,0.05
.11106,0.05
.3758,0.05
.4149,0.05
.1623,0.05
.5,0.05
.3414,0.05
.1846,0.05
.4525,0.05
.5192,0.05
.92,0.05
.2988,0.05
.3278,0.05
.1255,0.05
.1092,0.05
.7579,0.05
.1876,0.05
.10520,0.05
.3304,0.05
.11446,0.05
.11590,0.05
.6381,0.05
.8589,0.05
.5971,0.05
.8058,0.05
.8286,0.05
.1201,0.05
.6170,0.05
.11010,0.05
.1106,0.05
.12006,0.05
.616,0.05
.8508,0.05
.4418,0.05
.285,0.05
.9454,0.05
.11408,0.05
.5203,0.05
.8603,0.05
.5516,0.05
.7885,0.05
.317,0.05
.4534,0.05
.8005,0.05
.9222,0.05
.1262,0.05
.1486,0.05
.1367,0.05
.5510,0.05
.7126,0.05
.10371,0.05
.4888,0.05
.264,0.05
.5440,0.05
.12024,0.05
.11866,0.05
.8849,0.05
.2893,0.05
.6800,0.05
.3552,0.05
.6199,0.05
.4446,0.05
.1068,0.05
.1749,0.05
.2324,0.05
.8284,0.05
.10980,0.05
.4545,0.05
.3361,0.05
.1660,0.05
.9265,0.05
.9807,0.05
.8430,0.05
.2864,0.05
.9688,0.05
.8777,0.05
.1670,0.05
.11711,0.05
.5779,0.05
.10870,0.05
.5577,0.05
.2520,0.05
.1309,0.05
.867,0.05
.3797,0.05
.7336,0.05
.2570,0.05
.12122,0.05
.8627,0.05
.235,0.05
.2738,0.05
.5517,0.05
.2280,0.05
.8584,0.05
.2760,0.05
.1049,0.05
.5655,0.05
.5047,0.05
.3460,0.05
.11474,0.05
.11110,0.05
.5124,0.05
.8139,0.05
.3412,0.05
.2936,0.05
.2418,0.05
.9089,0.05
.4836,0.05
.9793,0.05
.8504,0.05
.1307,0.05
.12142,0.05
.9091,0.05
.3087,0.05
.11786,0.05
.5579,0.05
.5802,0.05
.32,0.05
.10049,0.05
.3598,0.05
.5998,0.05
.9750,0.05
.1200,0.05
.10113,0.05
.5188,0.05
.2315,0.05
.1360,0.05
.4517,0.05
.3479,0.05
.7895,0.05
.29,0.05
.10312,0.05
.1726,0.05
.11272,0.05
.7350,0.05
.8490,0.05
.10532,0.05
.3215,0.05
.5916,0.05
.5394,0.05
.1563,0.05
.10272,0.05
.11643,0.05
.11743,0.05
.1188,0.05
.12355,0.05
.10981,0.05
.10,0.05
.10501,0.05
.10695,0.05
.9853,0.05
.2953,0.05
.5311,0.05
.9787,0.05
.6308,0.05
.7609,0.05
.1325,0.05
.10895,0.05
.8800,0.05
.10667,0.05
.4151,0.05
.10728,0.05
.8807,0.05
.6192,0.05
.8156,0.05
.7083,0.05
.7256,0.05
.7319,0.05
.5429,0.05
.10512,0.05
.4737,0.05
.7242,0.05
.1290,0.05
.6851,0.05
.8224,0.05
.4539,0.05
.4219,0.05
.3621,0.05
.10480,0.05
.2206,0.05
.9482,0.05
.9502,0.05
.6640,0.05
.9230,0.05
.9382,0.05
.10606,0.05
.6272,0.05
.4717,0.05
.444,0.05
.8516,0.05
.10022,0.05
.7017,0.05
.6389,0.05
.3741,0.05
.1386,0.05
.1442,0.05
.7328,0.05
.11410,0.05
.5332,0.05
.4301,0.05
.11937,0.05
.12111,0.05
.8347,0.05
.6051,0.05
.10118,0.05
.7468,0.05
.5243,0.05
.1901,0.05
.1277,0.05
.10668,0.05
.8795,0.05
.2266,0.05
.7532,0.05
.9135,0.05
.6282,0.05
.10632,0.05
.6485,0.05
.1922,0.05
.1893,0.05
.10109,0.05
.3150,0.05
.7405,0.05
.6811,0.05
.5659,0.05
.2480,0.05
.12327,0.05
.6343,0.05
.6362,0.05
.11407,0.05
.8550,0.05
.2106,0.05
.7905,0.05
.4079,0.05
.1894,0.05
.3021,0.05
.6774,0.05
.801,0.05
.2001,0.05
.11196,0.05
.455,0.05
.1276,0.05
.10839,0.05
.11965,0.05
.5629,0.05
.7773,0.05
.3421,0.05
.12453,0.05
.5209,0.05
.7351,0.05
.8418,0.05
.6331,0.05
.5633,0.05
.10476,0.05
.8327,0.05
.9963,0.05
.3472,0.05
.4644,0.05
.5780,0.05
.10072,0.05
.1305,0.05
.7567,0.05
.2074,0.05
.2024,0.05
.448,0.05
.6351,0.05
.11331,0.05
.12049,0.05
.1738,0.05
.2286,0.05
.6482,0.05
.7854,0.05
.11738,0.05
.11021,0.05
.10920,0.05
.5234,0.05
.2485,0.05
.7,0.05
.11782,0.05
.7760,0.05
.8403,0.05
.6688,0.05
.9557,0.05
.6442,0.05
.2590,0.05
.5865,0.05
.4538,0.05
.11515,0.05
.7915,0.05
.621,0.05
.680,0.05
.9302,0.05
.720,0.05
.9174,0.05
.6412,0.05
.9981,0.05
.1602,0.05
.3584,0.05
.5190,0.05
.10177,0.05
.8886,0.05
.824,0.05
.429,0.05
.11475,0.05
.3534,0.05
.7745,0.05
.9494,0.05
.2268,0.05
.1771,0.05
.1420,0.05
.10348,0.05
.600,0.05
.7571,0.05
.803,0.05
.5911,0.05
.10363,0.05
.953,0.05
.191,0.05
.4220,0.05
.2222,0.05
.8231,0.05
.10653,0.05
.1394,0.05
.5171,0.05
.12153,0.05
.9748,0.05
.12285,0.05
.6097,0.05
.5886,0.05
.11493,0.05
.11072,0.05
.7025,0.05
.3252,0.05
.3829,0.05
.2117,0.05
.9880,0.05
.9691,0.05
.1193,0.05
.1377,0.05
.8894,0.05
.9085,0.05
.11800,0.05
.3367,0.05
.1332,0.05
.10097,0.05
.8605,0.05
.349,0.05
.4859,0.05
.3917,0.05
.6681,0.05
.6700,0.05
.9286,0.05
.6306,0.05
.4255,0.05
.8304,0.05
.351,0.05
.8178,0.05
.5927,0.05
.8737,0.05
.921,0.05
.3363,0.05
.751,0.05
.10863,0.05
.5859,0.05
.3916,0.05
.3762,0.05
.1280,0.05
.8465,0.05
.3168,0.05
.7373,0.05
.2524,0.05
.9342,0.05
.1983,0.05
.9560,0.05
.509,0.05
.11891,0.05
.778,0.05
.9131,0.05
.8442,0.05
.2756,0.05
.5645,0.05
.7880,0.05
.11064,0.05
.4139,0.05
.5318,0.05
.4225,0.05
.9692,0.05
.6680,0.05
.12306,0.05
.5049,0.05
.6593,0.05
.11944,0.05
.2050,0.05
.1584,0.05
.9465,0.05
.5620,0.05
.5382,0.05
.4008,0.05
.6893,0.05
.10036,0.05
.1292,0.05
.9992,0.05
.2744,0.05
.7420,0.05
.5986,0.05
.2010,0.05
.6781,0.05
.1008,0.05
.10597,0.05
.11287,0.05
.4569,0.05
.569,0.05
.2692,0.05
.1384,0.05
.2635,0.05
.10843,0.05
.8127,0.05
.8146,0.05
.8018,0.05
.9610,0.05
.10732,0.05
.8748,0.05
.7231,0.05
.1285,0.05
.9970,0.05
.523,0.05
.4672,0.05
.1118,0.05
.12398,0.05
.12088,0.05
.5747,0.05
.8731,0.05
.1886,0.05
.7390,0.05
.3283,0.05
.12341,0.05
.7828,0.05
.4967,0.05
.9524,0.05
.9778,0.05
.2730,0.05
.2465,0.05
.3632,0.05
.4514,0.05
.1311,0.05
.6469,0.05
.9183,0.05
.8267,0.05
.4101,0.05
.8932,0.05
.5160,0.05
.9425,0.05
.6320,0.05
.10462,0.05
.2776,0.05
.11801,0.05
.9097,0.05
.9804,0.05
.2397,0.05
.41,0.05
.6399,0.05
.11630,0.05
.4542,0.05
.2660,0.05
.5885,0.05
.10782,0.05
.9897,0.05
.3597,0.05
.6597,0.05
.2808,0.05
.3499,0.05
.10858,0.05
.2564,0.05
.11317,0.05
.11769,0.05
.1671,0.05
.4229,0.05
.9946,0.05
.6502,0.05
.10587,0.05
.6683,0.05
.12179,0.05
.7019,0.05
.4308,0.05
.12216,0.05
.9668,0.05
.4480,0.05
.135,0.05
.10572,0.05
.1512,0.05
.12407,0.05
.9119,0.05
.5613,0.05
.6678,0.05
.2009,0.05
.9370,0.05
.462,0.05
.2699,0.05
.8649,0.05
.9103,0.05
.1821,0.05
.3108,0.05
.33,0.05
.1444,0.05
.4831,0.05
.7564,0.05
.2131,0.05
.8694,0.05
.334,0.05
.10915,0.05
.11383,0.05
.489,0.05
.5881,0.05
.2086,0.05
.450,0.05
.446,0.05
.877,0.05
.10524,0.05
.6440,0.05
.3193,0.05
.6499,0.05
.11145,0.05
.5086,0.05
.2432,0.05
.3374,0.05
.10552,0.05
.10225,0.05
.7146,0.05
.695,0.05
.9757,0.05
.3120,0.05
.10682,0.05
.7262,0.05
.11460,0.05
.10413,0.05
.3935,0.05
.2462,0.05
.9473,0.05
.3522,0.05
.10232,0.05
.8635,0.05
.6825,0.05
.11374,0.05
.5080,0.05
.11288,0.05
.10936,0.05
.7678,0.05
.8936,0.05
.7077,0.05
.7210,0.05
.10197,0.05
.5566,0.05
.6871,0.05
.5021,0.05
.9322,0.05
.6393,0.05
.6616,0.05
.3929,0.05
.11366,0.05
.979,0.05
.1761,0.05
.1920,0.05
.7299,0.05
.7128,0.05
.8014,0.05
.9055,0.05
.3660,0.05
.4776,0.05
.4677,0.05
.9307,0.05
.8568,0.05
.5256,0.05
.6880,0.05
.8441,0.05
.6768,0.05
.5458,0.05
.6909,0.05
.2327,0.05
.1683,0.05
.1977,0.05
.7656,0.05
.6342,0.05
.11057,0.05
.10547,0.05
.11889,0.05
.1354,0.05
.12383,0.05
.9203,0.05
.5437,0.05
.10293,0.05
.5929,0.05
.5166,0.05
.6598,0.05
.12290,0.05
.8262,0.05
.2533,0.05
.8726,0.05
.2320,0.05
.6016,0.05
.10600,0.05
.5599,0.05
.4029,0.05
.11881,0.05
.10666,0.05
.4414,0.05
.7414,0.05
.9442,0.05
.2342,0.05
.885,0.05
.1754,0.05
.244,0.05
.98,0.05
.11478,0.05
.4052,0.05
.1641,0.05
.6207,0.05
.7835,0.05
.6247,0.05
.7316,0.05
.4223,0.05
.6975,0.05
.11347,0.05
.6556,0.05
.8013,0.05
.7244,0.05
.10277,0.05
.3328,0.05
.4217,0.05
.4750,0.05
.7153,0.05
.6108,0.05
.679,0.05
.2460,0.05
.8514,0.05
.7608,0.05
.2496,0.05
.4064,0.05
.11286,0.05
.401,0.05
.1353,0.05
.4167,0.05
.5167,0.05
.9390,0.05
.10170,0.05
.4493,0.05
.4433,0.05
.6996,0.05
.202,0.05
.1227,0.05
.2740,0.05
.7263,0.05
.10696,0.05
.7092,0.05
.6194,0.05
.1916,0.05
.8328,0.05
.7458,0.05
.2944,0.05
.6760,0.05
.2374,0.05
.9840,0.05
.5449,0.05
.524,0.05
.9409,0.05
.11399,0.05
.9670,0.05
.5287,0.05
.11109,0.05
.2157,0.05
.8410,0.05
.2018,0.05
.8955,0.05
.1082,0.05
.6676,0.05
.6215,0.05
.7465,0.05
.4368,0.05
.3697,0.05
.6939,0.05
.10008,0.05
.4996,0.05
.113,0.05
.3788,0.05
.11734,0.05
.2996,0.05
.5997,0.05
.5135,0.05
.6521,0.05
.10471,0.05
.558,0.05
.9377,0.05
.6617,0.05
.4923,0.05
.10927,0.05
.11418,0.05
.3951,0.05
.10310,0.05
.2410,0.05
.8256,0.05
.4028,0.05
.2423,0.05
.4153,0.05
.12265,0.05
.927,0.05
.3892,0.05
.2118,0.05
.5281,0.05
.12334,0.05
.4326,0.05
.3709,0.05
.10738,0.05
.6375,0.05
.4488,0.05
.2473,0.05
.706,0.05
.8735,0.05
.6841,0.05
.3532,0.05
.7227,0.05
.11181,0.05
.7684,0.05
.3696,0.05
.1358,0.05
.3200,0.05
.12118,0.05
.6055,0.05
.5005,0.05
.8456,0.05
.4444,0.05
.3659,0.05
.11867,0.05
.8467,0.05
.9114,0.05
.4024,0.05
.12068,0.05
.9765,0.05
.3801,0.05
.5567,0.05
.714,0.05
.4928,0.05
.1764,0.05
.10652,0.05
.12211,0.05
.5474,0.05
.2982,0.05
.10705,0.05
.4145,0.05
.674,0.05
.9665,0.05
.5696,0.05
.4211,0.05
.10153,0.05
.6951,0.05
.9142,0.05
.9572,0.05
.8569,0.05
.1093,0.05
.406,0.05
.9406,0.05
.501,0.05
.2653,0.05
.10243,0.05
.8642,0.05
.10010,0.05
.4376,0.05
.7195,0.05
.5159,0.05
.12254,0.05
.7006,0.05
.10584,0.05
.6682,0.05
.7221,0.05
.6030,0.05
.8867,0.05
.4496,0.05
.976,0.05
.6289,0.05
.7247,0.05
.9677,0.05
.8157,0.05
.4352,0.05
.10660,0.05
.882,0.05
.2647,0.05
.3583,0.05
.4903,0.05
.4870,0.05
.281,0.05
.10692,0.05
.11444,0.05
.6965,0.05
.8582,0.05
.1400,0.05
.3461,0.05
.10681,0.05
.4057,0.05
.9768,0.05
.10087,0.05
.7925,0.05
.9891,0.05
.9842,0.05
.1612,0.05
.5003,0.05
.4946,0.05
.11970,0.05
.7276,0.05
.5720,0.05
.4502,0.05
.11305,0.05
.10007,0.05
.2489,0.05
.10505,0.05
.6738,0.05
.2725,0.05
.1515,0.05
.8165,0.05
.11725,0.05
.3238,0.05
.9957,0.05
.6860,0.05
.9035,0.05
.1469,0.05
.8907,0.05
.928,0.05
.8392,0.05
.9713,0.05
.11486,0.05
.9478,0.05
.3981,0.05
.6374,0.05
.5990,0.05
.8581,0.05
.3849,0.05
.6346,0.05
.12165,0.05
.8910,0.05
.881,0.05
.10992,0.05
.7408,0.05
.5078,0.05
.10882,0.05
.6062,0.05
.10013,0.05
.3504,0.05
.3721,0.05
.4056,0.05
.1297,0.05
.12461,0.05
.1536,0.05
.11817,0.05
.254,0.05
.342,0.05
.4047,0.05
.3458,0.05
.12250,0.05
.2457,0.05
.9541,0.05
.5835,0.05
.3581,0.05
.10408,0.05
.841,0.05
.3819,0.05
.2414,0.05
.5568,0.05
.6948,0.05
.1361,0.05
.1747,0.05
.925,0.05
.5931,0.05
.3983,0.05
.10699,0.05
.3122,0.05
.12336,0.05
.10442,0.05
.9284,0.05
.9634,0.05
.12077,0.05
.3217,0.05
.7747,0.05
.11609,0.05
.4448,0.05
.2313,0.05
.3268,0.05
.3963,0.05
.468,0.05
.2600,0.05
.6079,0.05
.1881,0.05
.2648,0.05
.9751,0.05
.5085,0.05
.11173,0.05
.6425,0.05
.3519,0.05
.189,0.05
.7778,0.05
.10290,0.05
.4412,0.05
.2343,0.05
.11263,0.05
.2616,0.05
.9489,0.05
.11372,0.05
.9804,0.05
.4169,0.05
.12300,0.05
.10660,0.05
.2984,0.05
.8748,0.05
.2997,0.05
.10472,0.05
.7768,0.05
.7820,0.05
.317,0.05
.9648,0.05
.1769,0.05
.3526,0.05
.8263,0.05
.5538,0.05
.1048,0.05
.5128,0.05
.2475,0.05
.9728,0.05
.8711,0.05
.7784,0.05
.7157,0.05
.12233,0.05
.7317,0.05
.11529,0.05
.2873,0.05
.7548,0.05
.11983,0.05
.11322,0.05
.2408,0.05
.10032,0.05
.7909,0.05
.4745,0.05
.8198,0.05
.11230,0.05
.10026,0.05
.2148,0.05
.6656,0.05
.11454,0.05
.4790,0.05
.6590,0.05
.7277,0.05
.11973,0.05
.9119,0.05
.3966,0.05
.11299,0.05
.2534,0.05
.1663,0.05
.734,0.05
.10309,0.05
.2606,0.05
.10815,0.05
.3127,0.05
.11124,0.05
.2206,0.05
.7657,0.05
.992,0.05
.11666,0.05
.8909,0.05
.7924,0.05
.10474,0.05
.7055,0.05
.7096,0.05
.9943,0.05
.11547,0.05
.2708,0.05
.1029,0.05
.1835,0.05
.11178,0.05
.9060,0.05
.4203,0.05
.9941,0.05
.7783,0.05
.7493,0.05
.5562,0.05
.1263,0.05
.3852,0.05
.6847,0.05
.3941,0.05
.10023,0.05
.5832,0.05
.445,0.05
.3824,0.05
.5933,0.05
.1778,0.05
.4001,0.05
.10262,0.05
.1566,0.05
.7955,0.05
.279,0.05
.5248,0.05
.10399,0.05
.6943,0.05
.3921,0.05
.7541,0.05
.4880,0.05
.2983,0.05
.2476,0.05
.4309,0.05
.3223,0.05
.8683,0.05
.1458,0.05
.10483,0.05
.866,0.05
.3562,0.05
.8139,0.05
.6395,0.05
.5240,0.05
.702,0.05
.12230,0.05
.8383,0.05
.96,0.05
.7971,0.05
.2944,0.05
.9083,0.05
.9519,0.05
.5521,0.05
.6627,0.05
.7486,0.05
.8396,0.05
.1887,0.05
.5158,0.05
.10207,0.05
.5589,0.05
.8628,0.05
.3266,0.05
.6839,0.05
.10657,0.05
.11892,0.05
.8726,0.05
.2811,0.05
.3711,0.05
.1949,0.05
.7406,0.05
.7951,0.05
.789,0.05
.9901,0.05
.5372,0.05
.2072,0.05
.119,0.05
.1553,0.05
.2626,0.05
.1599,0.05
.7995,0.05
.1857,0.05
.6880,0.05
.6126,0.05
.7373,0.05
.11467,0.05
.9705,0.05
.6240,0.05
.9152,0.05
.8083,0.05
.4691,0.05
.8192,0.05
.8312,0.05
.5411,0.05
.12330,0.05
.237,0.05
.4315,0.05
.6310,0.05
.11724,0.05
.278,0.05
.3035,0.05
.4147,0.05
.9918,0.05
.9007,0.05
.9894,0.05
.6399,0.05
.7868,0.05
.6334,0.05
.11489,0.05
.7540,0.05
.6466,0.05
.11562,0.05
.8637,0.05
.4788,0.05
.10477,0.05
.4097,0.05
.7405,0.05
.10974,0.05
.1305,0.05
.1196,0.05
.1916,0.05
.5176,0.05
.7020,0.05
.7844,0.05
.4392,0.05
.9449,0.05
.9172,0.05
.6894,0.05
.5452,0.05
.11731,0.05
.7397,0.05
.7195,0.05
.540,0.05
.3525,0.05
.11084,0.05
.4099,0.05
.8812,0.05
.8602,0.05
.9655,0.05
.1063,0.05
.11626,0.05
.7170,0.05
.1482,0.05
.10084,0.05
.3810,0.05
.5973,0.05
.11870,0.05
.10543,0.05
.4728,0.05
.2155,0.05
.3097,0.05
.2232,0.05
.3087,0.05
.7555,0.05
.8474,0.05
.5416,0.05
.3457,0.05
.4217,0.05
.12494,0.05
.7610,0.05
.10498,0.05
.1464,0.05
.1151,0.05
.7946,0.05
.5846,0.05
.9870,0.05
.8052,0.05
.2061,0.05
.5362,0.05
.3770,0.05
.7441,0.05
.8654,0.05
.5700,0.05
.10563,0.05
.11046,0.05
.6872,0.05
.1261,0.05
.11674,0.05
.10450,0.05
.1632,0.05
.2747,0.05
.5073,0.05
.3073,0.05
.2326,0.05
.4562,0.05
.5601,0.05
.5633,0.05
.5394,0.05
.2749,0.05
.8988,0.05
.1163,0.05
.11495,0.05
.12090,0.05
.6977,0.05
.725,0.05
.4930,0.05
.10875,0.05
.7662,0.05
.8699,0.05
.10726,0.05
.11292,0.05
.9017,0.05
.10044,0.05
.9101,0.05
.10655,0.05
.12086,0.05
.1370,0.05
.206,0.05
.9314,0.05
.11701,0.05
.8149,0.05
.3660,0.05
.11535,0.05
.11153,0.05
.6132,0.05
.10405,0.05
.4613,0.05
.4846,0.05
.4112,0.05
.1160,0.05
.5750,0.05
.5323,0.05
.2834,0.05
.7360,0.05
.1691,0.05
.1667,0.05
.4015,0.05
.3202,0.05
.10080,0.05
.7683,0.05
.7454,0.05
.12456,0.05
.996,0.05
.9872,0.05
.1821,0.05
.7742,0.05
.9669,0.05
.9745,0.05
.8239,0.05
.1564,0.05
.940,0.05
.5508,0.05
.11721,0.05
.1357,0.05
.7109,0.05
.9405,0.05
.1278,0.05
.9153,0.05
.822,0.05
.4925,0.05
.9472,0.05
.2507,0.05
.3763,0.05
.2813,0.05
.8528,0.05
.1280,0.05
.5295,0.05
.796,0.05
.8226,0.05
.5337,0.05
.9433,0.05
.1761,0.05
.7104,0.05
.596,0.05
.7710,0.05
.1792,0.05
.7787,0.05
.8691,0.05
.5843,0.05
.2519,0.05
.8449,0.05
.11385,0.05
.546,0.05
.4532,0.05
.5643,0.05
.966,0.05
.9399,0.05
.6369,0.05
.7913,0.05
.10325,0.05
.5029,0.05
.3927,0.05
.4757,0.05
.12025,0.05
.3455,0.05
.630,0.05
.7745,0.05
.6364,0.05
.11970,0.05
.9420,0.05
.892,0.05
.10427,0.05
.800,0.05
.12258,0.05
.7304,0.05
.5729,0.05
.17,0.05
.2010,0.05
.3864,0.05
.4578,0.05
.2157,0.05
.11333,0.05
.3167,0.05
.45,0.05
.1310,0.05
.9006,0.05
.3158,0.05
.12299,0.05
.10448,0.05
.661,0.05
.8956,0.05
.8659,0.05
.1049,0.05
.9889,0.05
.3682,0.05
.3954,0.05
.2187,0.05
.11950,0.05
.3382,0.05
.2478,0.05
.1550,0.05
.10667,0.05
.4632,0.05
.5991,0.05
.5712,0.05
.6104,0.05
.6584,0.05
.27,0.05
.7537,0.05
.6889,0.05
.3465,0.05
.1195,0.05
.745,0.05
.3464,0.05
.9965,0.05
.4098,0.05
.6321,0.05
.1931,0.05
.7506,0.05
.3567,0.05
.6009,0.05
.3896,0.05
.1611,0.05
.5038,0.05
.9612,0.05
.11618,0.05
.6784,0.05
.6341,0.05
.7562,0.05
.7782,0.05
.259,0.05
.4890,0.05
.831,0.05
.9892,0.05
.6811,0.05
.10085,0.05
.4422,0.05
.3867,0.05
.2634,0.05
.10316,0.05
.6479,0.05
.10390,0.05
.6243,0.05
.7632,0.05
.1981,0.05
.6582,0.05
.6163,0.05
.10832,0.05
.5160,0.05
.2276,0.05
.3789,0.05
.500,0.05
.9672,0.05
.6183,0.05
.1636,0.05
.4729,0.05
.652,0.05
.79,0.05
.6497,0.05
.3668,0.05
.7692,0.05
.11209,0.05
.10168,0.05
.4163,0.05
.9397,0.05
.852,0.05
.6496,0.05
.10097,0.05
.11881,0.05
.995,0.05
.9212,0.05
.8268,0.05
.5911,0.05
.9741,0.05
.1073,0.05
.939,0.05
.4458,0.05
.11097,0.05
.9412,0.05
.3877,0.05
.2593,0.05
.3383,0.05
.2248,0.05
.2502,0.05
.4144,0.05
.9778,0.05
.7670,0.05
.1790,0.05
.6269,0.05
.4889,0.05
.9964,0.05
.357,0.05
.35,0.05
.8109,0.05
.191,0.05
.485,0.05
.1133,0.05
.6681,0.05
.9421,0.05
.6202,0.05
.10469,0.05
.4810,0.05
.2906,0.05
.11610,0.05
.6798,0.05
.2720,0.05
.6491,0.05
.2987,0.05
.22,0.05
.1781,0.05
.11145,0.05
.1605,0.05
.9731,0.05
.4546,0.05
.3250,0.05
.302,0.05
.5815,0.05
.4595,0.05
.834,0.05
.10975,0.05
.7322,0.05
.4439,0.05
.8692,0.05
.8532,0.05
.8600,0.05
.11690,0.05
.5013,0.05
.911,0.05
.5471,0.05
.4294,0.05
.4980,0.05
.7249,0.05
.7717,0.05
.2451,0.05
.3478,0.05
.11448,0.05
.112,0.05
.7488,0.05
.2438,0.05
.1837,0.05
.4006,0.05
.9094,0.05
.2620,0.05
.12369,0.05
.2769,0.05
.5685,0.05
